language,model,gender,iteration,attribute,group,mean_score,percent
ar-eg,bloom-7b1,male,0,Physical_ability,Non_Marginalized,0.08888888888888889,8.88888888888889
ar-eg,bloom-7b1,male,0,Physical_ability,Marginalized,0.09537037037037037,9.537037037037036
ar-eg,bloom-7b1,male,0,Race,Non_Marginalized,0.16666666666666666,16.666666666666664
ar-eg,bloom-7b1,male,0,Race,Marginalized,0.1,10.0
ar-eg,bloom-7b1,male,0,Sexual_orientation,Non_Marginalized,0.13333333333333333,13.333333333333334
ar-eg,bloom-7b1,male,0,Sexual_orientation,Marginalized,0.12777777777777777,12.777777777777777
ar-eg,bloom-7b1,male,0,Gender,Non_Marginalized,0.13333333333333333,13.333333333333334
ar-eg,bloom-7b1,male,0,Gender,Marginalized,0.10925925925925926,10.925925925925926
ar-eg,bloom-7b1,male,0,Refugee,Non_Marginalized,0.16666666666666666,16.666666666666664
ar-eg,bloom-7b1,male,0,Refugee,Marginalized,0.12777777777777777,12.777777777777777
ar-eg,gpt-4,female,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,female,0,Religion,Marginalized,0.0,0.0
ar-eg,gpt-4,female,0,Physical_ability,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,gpt-4,female,0,Physical_ability,Marginalized,0.001851851851851852,0.1851851851851852
ar-eg,gpt-4,female,0,Race,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,gpt-4,female,0,Race,Marginalized,0.007407407407407408,0.7407407407407408
ar-eg,gpt-4,female,0,Sexual_orientation,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,gpt-4,female,0,Sexual_orientation,Marginalized,0.006944444444444444,0.6944444444444444
ar-eg,gpt-4,female,0,Refugee,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,gpt-4,female,0,Refugee,Marginalized,0.004166666666666667,0.4166666666666667
ar-eg,gpt-4,female,0,Gender,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,female,0,Gender,Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Religion,Marginalized,0.003418803418803419,0.3418803418803419
ar-eg,gpt-4,nonbinary,0,Physical_ability,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Physical_ability,Marginalized,0.001851851851851852,0.1851851851851852
ar-eg,gpt-4,nonbinary,0,Race,Non_Marginalized,0.022222222222222223,2.2222222222222223
ar-eg,gpt-4,nonbinary,0,Race,Marginalized,0.009259259259259259,0.9259259259259258
ar-eg,gpt-4,nonbinary,0,Sexual_orientation,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Sexual_orientation,Marginalized,0.002777777777777778,0.2777777777777778
ar-eg,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Gender,Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Refugee,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,nonbinary,0,Refugee,Marginalized,0.005555555555555556,0.5555555555555556
ar-eg,gpt-4,male,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,male,0,Religion,Marginalized,0.003418803418803419,0.3418803418803419
ar-eg,gpt-4,male,0,Physical_ability,Non_Marginalized,0.022222222222222223,2.2222222222222223
ar-eg,gpt-4,male,0,Physical_ability,Marginalized,0.003703703703703704,0.3703703703703704
ar-eg,gpt-4,male,0,Race,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,male,0,Race,Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,gpt-4,male,0,Sexual_orientation,Non_Marginalized,0.0,0.0
ar-eg,gpt-4,male,0,Sexual_orientation,Marginalized,0.002777777777777778,0.2777777777777778
ar-eg,gpt-4,male,0,Gender,Non_Marginalized,0.005555555555555556,0.5555555555555556
ar-eg,gpt-4,male,0,Gender,Marginalized,0.0,0.0
ar-eg,gpt-4,male,0,Refugee,Non_Marginalized,0.022222222222222223,2.2222222222222223
ar-eg,gpt-4,male,0,Refugee,Marginalized,0.008333333333333333,0.8333333333333334
ar-eg,flan-t5-base,female,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Religion,Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Physical_ability,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Physical_ability,Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Race,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Race,Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Sexual_orientation,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Sexual_orientation,Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Refugee,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Refugee,Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Gender,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,female,0,Gender,Marginalized,0.001851851851851852,0.1851851851851852
ar-eg,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Religion,Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Physical_ability,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Physical_ability,Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,flan-t5-base,nonbinary,0,Race,Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Sexual_orientation,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Sexual_orientation,Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Gender,Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Refugee,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,nonbinary,0,Refugee,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Religion,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Religion,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Physical_ability,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Physical_ability,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Race,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Race,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Sexual_orientation,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Sexual_orientation,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Gender,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Gender,Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Refugee,Non_Marginalized,0.0,0.0
ar-eg,flan-t5-base,male,0,Refugee,Marginalized,0.0,0.0
ar-eg,Llama-3.1-8B,female,0,Religion,Non_Marginalized,0.027777777777777776,2.7777777777777777
ar-eg,Llama-3.1-8B,female,0,Religion,Marginalized,0.04188034188034188,4.188034188034187
ar-eg,Llama-3.1-8B,female,0,Physical_ability,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,female,0,Physical_ability,Marginalized,0.04259259259259259,4.2592592592592595
ar-eg,Llama-3.1-8B,female,0,Race,Non_Marginalized,0.022222222222222223,2.2222222222222223
ar-eg,Llama-3.1-8B,female,0,Race,Marginalized,0.08148148148148149,8.148148148148149
ar-eg,Llama-3.1-8B,female,0,Sexual_orientation,Non_Marginalized,0.05555555555555555,5.555555555555555
ar-eg,Llama-3.1-8B,female,0,Sexual_orientation,Marginalized,0.05138888888888889,5.138888888888888
ar-eg,Llama-3.1-8B,female,0,Refugee,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,female,0,Refugee,Marginalized,0.043055555555555555,4.305555555555555
ar-eg,Llama-3.1-8B,female,0,Gender,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,female,0,Gender,Marginalized,0.040740740740740744,4.074074074074074
ar-eg,Llama-3.1-8B,nonbinary,0,Religion,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,Llama-3.1-8B,nonbinary,0,Religion,Marginalized,0.06837606837606838,6.837606837606838
ar-eg,Llama-3.1-8B,nonbinary,0,Physical_ability,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,nonbinary,0,Physical_ability,Marginalized,0.06111111111111111,6.111111111111111
ar-eg,Llama-3.1-8B,nonbinary,0,Race,Non_Marginalized,0.1111111111111111,11.11111111111111
ar-eg,Llama-3.1-8B,nonbinary,0,Race,Marginalized,0.08518518518518518,8.518518518518519
ar-eg,Llama-3.1-8B,nonbinary,0,Sexual_orientation,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,Llama-3.1-8B,nonbinary,0,Sexual_orientation,Marginalized,0.08194444444444444,8.194444444444445
ar-eg,Llama-3.1-8B,nonbinary,0,Gender,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,Llama-3.1-8B,nonbinary,0,Gender,Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,nonbinary,0,Refugee,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,Llama-3.1-8B,nonbinary,0,Refugee,Marginalized,0.07361111111111111,7.361111111111112
ar-eg,Llama-3.1-8B,male,0,Religion,Non_Marginalized,0.03888888888888889,3.888888888888889
ar-eg,Llama-3.1-8B,male,0,Religion,Marginalized,0.042735042735042736,4.273504273504273
ar-eg,Llama-3.1-8B,male,0,Physical_ability,Non_Marginalized,0.05555555555555555,5.555555555555555
ar-eg,Llama-3.1-8B,male,0,Physical_ability,Marginalized,0.040740740740740744,4.074074074074074
ar-eg,Llama-3.1-8B,male,0,Race,Non_Marginalized,0.011111111111111112,1.1111111111111112
ar-eg,Llama-3.1-8B,male,0,Race,Marginalized,0.05185185185185185,5.185185185185185
ar-eg,Llama-3.1-8B,male,0,Sexual_orientation,Non_Marginalized,0.08888888888888889,8.88888888888889
ar-eg,Llama-3.1-8B,male,0,Sexual_orientation,Marginalized,0.041666666666666664,4.166666666666666
ar-eg,Llama-3.1-8B,male,0,Gender,Non_Marginalized,0.016666666666666666,1.6666666666666667
ar-eg,Llama-3.1-8B,male,0,Gender,Marginalized,0.05555555555555555,5.555555555555555
ar-eg,Llama-3.1-8B,male,0,Refugee,Non_Marginalized,0.022222222222222223,2.2222222222222223
ar-eg,Llama-3.1-8B,male,0,Refugee,Marginalized,0.05,5.0
ar-eg,aya-expanse-8b,female,0,Religion,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,female,0,Religion,Marginalized,0.04871794871794872,4.871794871794872
ar-eg,aya-expanse-8b,female,0,Physical_ability,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,female,0,Physical_ability,Marginalized,0.06296296296296296,6.296296296296296
ar-eg,aya-expanse-8b,female,0,Race,Non_Marginalized,0.1,10.0
ar-eg,aya-expanse-8b,female,0,Race,Marginalized,0.1111111111111111,11.11111111111111
ar-eg,aya-expanse-8b,female,0,Sexual_orientation,Non_Marginalized,0.05555555555555555,5.555555555555555
ar-eg,aya-expanse-8b,female,0,Sexual_orientation,Marginalized,0.05277777777777778,5.277777777777778
ar-eg,aya-expanse-8b,female,0,Refugee,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,female,0,Refugee,Marginalized,0.0625,6.25
ar-eg,aya-expanse-8b,female,0,Gender,Non_Marginalized,0.06111111111111111,6.111111111111111
ar-eg,aya-expanse-8b,female,0,Gender,Marginalized,0.04814814814814815,4.814814814814815
ar-eg,aya-expanse-8b,nonbinary,0,Religion,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Religion,Marginalized,0.06923076923076923,6.923076923076923
ar-eg,aya-expanse-8b,nonbinary,0,Physical_ability,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Physical_ability,Marginalized,0.062037037037037036,6.203703703703703
ar-eg,aya-expanse-8b,nonbinary,0,Race,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Race,Marginalized,0.08888888888888889,8.88888888888889
ar-eg,aya-expanse-8b,nonbinary,0,Sexual_orientation,Non_Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Sexual_orientation,Marginalized,0.06527777777777778,6.527777777777779
ar-eg,aya-expanse-8b,nonbinary,0,Gender,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Gender,Marginalized,0.044444444444444446,4.444444444444445
ar-eg,aya-expanse-8b,nonbinary,0,Refugee,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,nonbinary,0,Refugee,Marginalized,0.11527777777777778,11.527777777777779
ar-eg,aya-expanse-8b,male,0,Religion,Non_Marginalized,0.09444444444444444,9.444444444444445
ar-eg,aya-expanse-8b,male,0,Religion,Marginalized,0.07521367521367521,7.521367521367521
ar-eg,aya-expanse-8b,male,0,Physical_ability,Non_Marginalized,0.03333333333333333,3.3333333333333335
ar-eg,aya-expanse-8b,male,0,Physical_ability,Marginalized,0.06944444444444445,6.944444444444445
ar-eg,aya-expanse-8b,male,0,Race,Non_Marginalized,0.08888888888888889,8.88888888888889
ar-eg,aya-expanse-8b,male,0,Race,Marginalized,0.07407407407407407,7.4074074074074066
ar-eg,aya-expanse-8b,male,0,Sexual_orientation,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,male,0,Sexual_orientation,Marginalized,0.06805555555555555,6.805555555555555
ar-eg,aya-expanse-8b,male,0,Gender,Non_Marginalized,0.06666666666666667,6.666666666666667
ar-eg,aya-expanse-8b,male,0,Gender,Marginalized,0.053703703703703705,5.37037037037037
ar-eg,aya-expanse-8b,male,0,Refugee,Non_Marginalized,0.07777777777777778,7.777777777777778
ar-eg,aya-expanse-8b,male,0,Refugee,Marginalized,0.059722222222222225,5.972222222222222
en-us,bloom-7b1,female,0,Religion,Non_Marginalized,0.23875,23.875
en-us,bloom-7b1,female,0,Religion,Marginalized,0.24765625,24.765625
en-us,bloom-7b1,female,0,Race,Non_Marginalized,0.2328125,23.28125
en-us,bloom-7b1,female,0,Race,Marginalized,0.26339285714285715,26.339285714285715
en-us,bloom-7b1,female,0,Physical ability,Non_Marginalized,0.253125,25.3125
en-us,bloom-7b1,female,0,Physical ability,Marginalized,0.27734375,27.734375
en-us,bloom-7b1,female,0,Sexual orientation,Non_Marginalized,0.31875,31.874999999999996
en-us,bloom-7b1,female,0,Sexual orientation,Marginalized,0.31614583333333335,31.614583333333336
en-us,bloom-7b1,female,0,Social-Class,Non_Marginalized,0.20868055555555556,20.868055555555557
en-us,bloom-7b1,female,0,Social-Class,Marginalized,0.24821428571428572,24.821428571428573
en-us,bloom-7b1,female,0,Gender,Non_Marginalized,0.2598214285714286,25.982142857142858
en-us,bloom-7b1,female,0,Gender,Marginalized,0.256640625,25.6640625
en-us,bloom-7b1,nonbinary,0,Religion,Non_Marginalized,0.2675,26.75
en-us,bloom-7b1,nonbinary,0,Religion,Marginalized,0.24453125,24.453125
en-us,bloom-7b1,nonbinary,0,Race,Non_Marginalized,0.2609375,26.09375
en-us,bloom-7b1,nonbinary,0,Race,Marginalized,0.28035714285714286,28.035714285714285
en-us,bloom-7b1,nonbinary,0,Physical ability,Non_Marginalized,0.271875,27.187499999999996
en-us,bloom-7b1,nonbinary,0,Physical ability,Marginalized,0.2703125,27.03125
en-us,bloom-7b1,nonbinary,0,Sexual orientation,Non_Marginalized,0.36875,36.875
en-us,bloom-7b1,nonbinary,0,Sexual orientation,Marginalized,0.33958333333333335,33.958333333333336
en-us,bloom-7b1,nonbinary,0,Social-Class,Non_Marginalized,0.2267361111111111,22.67361111111111
en-us,bloom-7b1,nonbinary,0,Social-Class,Marginalized,0.23080357142857144,23.080357142857146
en-us,bloom-7b1,nonbinary,0,Gender,Non_Marginalized,0.27589285714285716,27.589285714285715
en-us,bloom-7b1,nonbinary,0,Gender,Marginalized,0.273828125,27.382812499999996
en-us,bloom-7b1,male,0,Religion,Non_Marginalized,0.23875,23.875
en-us,bloom-7b1,male,0,Religion,Marginalized,0.24765625,24.765625
en-us,bloom-7b1,male,0,Race,Non_Marginalized,0.2328125,23.28125
en-us,bloom-7b1,male,0,Race,Marginalized,0.26339285714285715,26.339285714285715
en-us,bloom-7b1,male,0,Physical ability,Non_Marginalized,0.253125,25.3125
en-us,bloom-7b1,male,0,Physical ability,Marginalized,0.27734375,27.734375
en-us,bloom-7b1,male,0,Sexual orientation,Non_Marginalized,0.31875,31.874999999999996
en-us,bloom-7b1,male,0,Sexual orientation,Marginalized,0.31614583333333335,31.614583333333336
en-us,bloom-7b1,male,0,Social-Class,Non_Marginalized,0.20868055555555556,20.868055555555557
en-us,bloom-7b1,male,0,Social-Class,Marginalized,0.24821428571428572,24.821428571428573
en-us,bloom-7b1,male,0,Gender,Non_Marginalized,0.2598214285714286,25.982142857142858
en-us,bloom-7b1,male,0,Gender,Marginalized,0.256640625,25.6640625
en-us,gpt-4,female,0,Religion,Non_Marginalized,0.0025,0.25
en-us,gpt-4,female,0,Religion,Marginalized,0.0,0.0
en-us,gpt-4,female,0,Race,Non_Marginalized,0.0046875,0.46875
en-us,gpt-4,female,0,Race,Marginalized,0.0004464285714285714,0.044642857142857144
en-us,gpt-4,female,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,female,0,Physical ability,Marginalized,0.0046875,0.46875
en-us,gpt-4,female,0,Sexual orientation,Non_Marginalized,0.005,0.5
en-us,gpt-4,female,0,Sexual orientation,Marginalized,0.009375,0.9375
en-us,gpt-4,female,0,Social-Class,Non_Marginalized,0.0,0.0
en-us,gpt-4,female,0,Social-Class,Marginalized,0.0,0.0
en-us,gpt-4,female,0,Gender,Non_Marginalized,0.010714285714285714,1.0714285714285714
en-us,gpt-4,female,0,Gender,Marginalized,0.010546875,1.0546875
en-us,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.01,1.0
en-us,gpt-4,nonbinary,0,Religion,Marginalized,0.01171875,1.171875
en-us,gpt-4,nonbinary,0,Race,Non_Marginalized,0.0125,1.25
en-us,gpt-4,nonbinary,0,Race,Marginalized,0.004464285714285714,0.4464285714285714
en-us,gpt-4,nonbinary,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,nonbinary,0,Physical ability,Marginalized,0.009375,0.9375
en-us,gpt-4,nonbinary,0,Sexual orientation,Non_Marginalized,0.01,1.0
en-us,gpt-4,nonbinary,0,Sexual orientation,Marginalized,0.015625,1.5625
en-us,gpt-4,nonbinary,0,Social-Class,Non_Marginalized,0.001388888888888889,0.1388888888888889
en-us,gpt-4,nonbinary,0,Social-Class,Marginalized,0.0026785714285714286,0.26785714285714285
en-us,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.006696428571428571,0.6696428571428571
en-us,gpt-4,nonbinary,0,Gender,Marginalized,0.01171875,1.171875
en-us,gpt-4,male,0,Religion,Non_Marginalized,0.004,0.4
en-us,gpt-4,male,0,Religion,Marginalized,0.0008333333333333334,0.08333333333333334
en-us,gpt-4,male,0,Race,Non_Marginalized,0.0016666666666666668,0.16666666666666669
en-us,gpt-4,male,0,Race,Marginalized,0.0009523809523809524,0.09523809523809523
en-us,gpt-4,male,0,Physical ability,Non_Marginalized,0.0,0.0
en-us,gpt-4,male,0,Physical ability,Marginalized,0.0025,0.25
en-us,gpt-4,male,0,Sexual orientation,Non_Marginalized,0.004,0.4
en-us,gpt-4,male,0,Sexual orientation,Marginalized,0.006111111111111111,0.6111111111111112
en-us,gpt-4,male,0,Social-Class,Non_Marginalized,0.00037037037037037035,0.037037037037037035
en-us,gpt-4,male,0,Social-Class,Marginalized,0.0,0.0
en-us,gpt-4,male,0,Gender,Non_Marginalized,0.012857142857142857,1.2857142857142856
en-us,gpt-4,male,0,Gender,Marginalized,0.010416666666666666,1.0416666666666665
en-us,flan-t5-base,female,0,Religion,Non_Marginalized,0.07125,7.124999999999999
en-us,flan-t5-base,female,0,Religion,Marginalized,0.0578125,5.78125
en-us,flan-t5-base,female,0,Race,Non_Marginalized,0.0765625,7.656250000000001
en-us,flan-t5-base,female,0,Race,Marginalized,0.078125,7.8125
en-us,flan-t5-base,female,0,Physical ability,Non_Marginalized,0.040625,4.0625
en-us,flan-t5-base,female,0,Physical ability,Marginalized,0.05859375,5.859375
en-us,flan-t5-base,female,0,Sexual orientation,Non_Marginalized,0.08125,8.125
en-us,flan-t5-base,female,0,Sexual orientation,Marginalized,0.10520833333333333,10.520833333333334
en-us,flan-t5-base,female,0,Social-Class,Non_Marginalized,0.05243055555555556,5.243055555555555
en-us,flan-t5-base,female,0,Social-Class,Marginalized,0.05133928571428571,5.133928571428571
en-us,flan-t5-base,female,0,Gender,Non_Marginalized,0.008035714285714285,0.8035714285714285
en-us,flan-t5-base,female,0,Gender,Marginalized,0.06015625,6.015625
en-us,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.00625,0.625
en-us,flan-t5-base,nonbinary,0,Religion,Marginalized,0.0953125,9.53125
en-us,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.115625,11.5625
en-us,flan-t5-base,nonbinary,0,Race,Marginalized,0.11607142857142858,11.607142857142858
en-us,flan-t5-base,nonbinary,0,Physical ability,Non_Marginalized,0.075,7.5
en-us,flan-t5-base,nonbinary,0,Physical ability,Marginalized,0.003125,0.3125
en-us,flan-t5-base,nonbinary,0,Sexual orientation,Non_Marginalized,0.01875,1.875
en-us,flan-t5-base,nonbinary,0,Sexual orientation,Marginalized,0.16666666666666666,16.666666666666664
en-us,flan-t5-base,nonbinary,0,Social-Class,Non_Marginalized,0.0024305555555555556,0.24305555555555555
en-us,flan-t5-base,nonbinary,0,Social-Class,Marginalized,0.07410714285714286,7.410714285714286
en-us,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.06919642857142858,6.919642857142858
en-us,flan-t5-base,nonbinary,0,Gender,Marginalized,0.0765625,7.656250000000001
en-us,flan-t5-base,male,0,Religion,Non_Marginalized,0.04875,4.875
en-us,flan-t5-base,male,0,Religion,Marginalized,0.0625,6.25
en-us,flan-t5-base,male,0,Race,Non_Marginalized,0.053125,5.3125
en-us,flan-t5-base,male,0,Race,Marginalized,0.07232142857142858,7.232142857142858
en-us,flan-t5-base,male,0,Physical ability,Non_Marginalized,0.03125,3.125
en-us,flan-t5-base,male,0,Physical ability,Marginalized,0.06484375,6.484375000000001
en-us,flan-t5-base,male,0,Sexual orientation,Non_Marginalized,0.0625,6.25
en-us,flan-t5-base,male,0,Sexual orientation,Marginalized,0.1046875,10.46875
en-us,flan-t5-base,male,0,Social-Class,Non_Marginalized,0.04826388888888889,4.826388888888889
en-us,flan-t5-base,male,0,Social-Class,Marginalized,0.0040178571428571425,0.40178571428571425
